,predPrice_sc,realPrice_sc
0,0.3216751,0.4416434965037114
1,0.3390764,0.43687460021153657
2,0.3795744,0.4257781128841921
3,0.41837835,0.4089938297016912
4,0.44121242,0.41205021313030776
5,0.4493293,0.41253732611853733
6,0.44953942,0.4111094636431628
7,0.4463575,0.4161866643698632
8,0.44305393,0.41820487571368903
9,0.4419666,0.4173273373221361
10,0.4415817,0.41772992384533014
11,0.4406733,0.417367028010066
12,0.43994665,0.41677761461237395
13,0.43977836,0.42027647571013416
14,0.43968233,0.41929870830865756
15,0.44018236,0.4206915574498987
16,0.44107905,0.4154684232847491
17,0.441336,0.41534681208604163
18,0.4405873,0.41800775866083895
19,0.43961576,0.4219790993113798
20,0.4391715,0.4217120224096028
21,0.44094762,0.4249548317966777
22,0.443032,0.42548671374267355
23,0.44486347,0.42403920638135373
24,0.44662327,0.4245728924495281
25,0.44743076,0.42501577103471144
26,0.44719908,0.42390282810851765
27,0.44676524,0.4246057675647833
28,0.4466939,0.4258395866769452
29,0.44639736,0.426005499098039
30,0.44612586,0.42582341639667753
31,0.44610065,0.4237743345177952
32,0.44628677,0.42404174551627183
33,0.44617397,0.4255844704370192
34,0.4457302,0.4327893325863822
35,0.44592705,0.4304942887171467
36,0.44830003,0.4336177587630724
37,0.4508837,0.4293706546965611
38,0.45265,0.4263464113704599
39,0.45370886,0.4279854897794141
40,0.45337644,0.42823492637544447
41,0.4519425,0.4257078857579054
42,0.45036587,0.4271590013635823
43,0.4492956,0.42795348331557836
44,0.4484392,0.4299571948626352
45,0.4481114,0.4281771944657281
46,0.44846496,0.42997162784006415
47,0.44893694,0.43011709354313366
48,0.44946438,0.4322161562882979
49,0.4500372,0.43389432401112205
50,0.45095435,0.4331584426202616
51,0.45214623,0.4342612958261233
52,0.45305452,0.4415660528887103
53,0.45400926,0.4481947318696914
54,0.45658997,0.449046210718664
55,0.4610079,0.44826221940304
56,0.46598622,0.44001470827310973
57,0.46911064,0.4437102855076803
58,0.4697404,0.443042559843568
59,0.46860266,0.44329974748303236
60,0.46694246,0.4364927276837268
61,0.4653601,0.43465726723466236
62,0.46371782,0.43524414149743607
63,0.46188334,0.4412957018392759
64,0.4601696,0.4430203758227048
65,0.4598216,0.44322865170532644
66,0.4611246,0.4395523184406612
67,0.46277216,0.4367693597511165
68,0.46335912,0.438148711385688
69,0.46269527,0.43788845005658594
70,0.46131837,0.443709550494941
71,0.46038514,0.4432237738935102
72,0.4612317,0.4415032427091582
73,0.46328452,0.4408395930247825
74,0.46440366,0.44138316835526925
75,0.46414658,0.443044764881786
76,0.4638469,0.44471725296071474
77,0.46410462,0.4449904772417671
78,0.464536,0.44254034568450973
79,0.464914,0.44271628100659577
80,0.46482807,0.44285767072992843
81,0.4643351,0.4426780603441448
82,0.4638299,0.4396711900464306
83,0.46350127,0.4388721643793182
84,0.4630982,0.4364380694636486
85,0.462209,0.4375514133058821
86,0.46110892,0.439194701333253
87,0.46022666,0.43918380978084126
88,0.45981583,0.44009502511972853
89,0.45970786,0.4416525171146045
90,0.45984408,0.45239639878503735
91,0.4615469,0.4532514858783673
92,0.46611014,0.45252208596348165
93,0.47041008,0.44825380016620653
94,0.4728426,0.448504172232996
95,0.47353995,0.448421449890139
96,0.4729208,0.4478659138978013
97,0.47177902,0.4550445828659043
98,0.4712068,0.45837445785293285
99,0.4727742,0.4578410390621185
100,0.476201,0.45642587226133424
101,0.47921985,0.4589759655511557
102,0.4808621,0.45544663483437875
103,0.48238653,0.45445777542247046
104,0.48285794,0.45284823116177375
105,0.482041,0.453994984673982
106,0.4806803,0.45292741207961373
107,0.47920123,0.457427160070473
108,0.47798795,0.4601255254756417
109,0.47783166,0.45952187955854107
110,0.47924706,0.4607633828947969
111,0.48114315,0.45711658377838915
112,0.48319203,0.46368966906853226
113,0.48430017,0.4618129142673789
114,0.4857613,0.4610553834103749
115,0.48704302,0.46058130019343546
116,0.4870849,0.45313408429807656
117,0.4859985,0.4544667960333634
118,0.48423368,0.45399819200229985
119,0.48200464,0.45287482525907363
120,0.4798251,0.45697980458951315
121,0.47861493,0.46002843697469553
122,0.4787369,0.45911027242445346
123,0.48029384,0.4573702901302422
124,0.48246053,0.4574630420560254
125,0.4834081,0.4563796332780893
126,0.48291278,0.45713028174307857
127,0.48173904,0.45415414834174117
128,0.48057,0.4534090458819674
129,0.47937083,0.45373939401674235
130,0.4780627,0.45463818764033304
131,0.4769057,0.45735117979901674
132,0.47641227,0.4566964237687884
133,0.4770002,0.4568433594973368
134,0.47784686,0.45463377756389656
135,0.4783323,0.45861306971589155
136,0.47865683,0.4543811336395486
137,0.47923097,0.45481499161383876
138,0.47946605,0.46248357998244927
139,0.4795666,0.46149011003608453
140,0.48076466,0.4611701122170676
141,0.48276806,0.46139168514833917
142,0.48407376,0.4608426306319765
143,0.48443124,0.46093103261872936
144,0.48439935,0.4607098606034977
145,0.48404342,0.46121207476255577
146,0.48356736,0.4799755401124183
147,0.48418015,0.481908363021723
148,0.48965,0.4821128302019674
149,0.49828458,0.4884148962492768
150,0.50567645,0.4974390485674366
151,0.512085,0.4880708434678783
152,0.5201082,0.4953163317759305
153,0.5251463,0.4975047319786067
154,0.527179,0.4907961370670465
155,0.52817565,0.4917690266567071
156,0.5275755,0.4859540067782874
157,0.5252297,0.48548419999910475
158,0.5223404,0.47909947842827794
159,0.51981205,0.4808516151604262
160,0.51727337,0.4775481338126776
161,0.5141539,0.4801737997759813
162,0.5110819,0.47805723036375036
163,0.5089952,0.4778511595193472
164,0.5077791,0.4776920626709279
165,0.5064659,0.49004916366575435
166,0.5061122,0.4906162594039033
167,0.5091261,0.49360756079540946
168,0.5147447,0.4895224936282746
169,0.5191991,0.4852463231488854
170,0.521761,0.4904148592313625
171,0.521877,0.49994330379005303
172,0.5210406,0.4914237711271895
173,0.52350044,0.4906541459696546
174,0.5260873,0.4840524620020129
175,0.5254498,0.47582720171228565
176,0.5224584,0.48420454281973735
177,0.51897115,0.4848045804924811
178,0.51635987,0.48163045470494026
179,0.5141772,0.4825405407969824
180,0.5120698,0.47982694058230513
181,0.50993586,0.48130792443293935
182,0.50791466,0.48286220909949773
183,0.5067488,0.4797607827538214
184,0.5062494,0.47757058511090034
185,0.50582695,0.4795528476498331
186,0.5051734,0.47727230357736705
187,0.50433326,0.47012898204009723
188,0.5031628,0.47084127620395544
189,0.50187486,0.47186087251224074
190,0.50024414,0.47307257442287975
191,0.49873805,0.4709580095908471
192,0.49768394,0.47184804319897056
193,0.49698794,0.47232660331168674
194,0.49646002,0.4737334845143174
195,0.4964353,0.4687790977344436
196,0.49656925,0.47033024189202444
197,0.4965853,0.4714070956927118
198,0.4961206,0.4746452344079243
199,0.4956825,0.47175396156832206
200,0.49596843,0.47172289057524563
201,0.4962455,0.47188245515904426
202,0.4960212,0.47048712702029116
203,0.49564478,0.47220686305449766
204,0.4953003,0.47123657941909525
205,0.49509376,0.471064452799386
206,0.49523523,0.47329782241784846
207,0.49536812,0.4737715047187484
208,0.49572563,0.4733264210953466
209,0.49617508,0.472340635373076
210,0.49641752,0.4729577119775069
211,0.4964665,0.4729706749294572
212,0.49652934,0.4748572521735831
213,0.49665987,0.4689723392655766
214,0.496832,0.46905806847873144
215,0.49650913,0.4689034485260891
216,0.49552083,0.46951257362906584
217,0.49436957,0.47015670538424226
218,0.49349114,0.4681300814855168
219,0.49315488,0.4687963972615564
220,0.4929438,0.46896051224240554
221,0.4925321,0.4684502797625535
222,0.4920956,0.46879419890527185
223,0.49186927,0.4702932239776926
224,0.4919597,0.4716360922526516
225,0.49234003,0.4832168193366083
226,0.4935834,0.48082267570429427
227,0.49698,0.48271500609358975
228,0.5008125,0.4791920232141077
229,0.50355583,0.4789661003438056
230,0.5049331,0.47771471442717084
231,0.5050066,0.4789681784252776
232,0.5042853,0.4818524285522515
233,0.50356317,0.4817164511954549
234,0.50355494,0.48277895220192113
235,0.50415397,0.4853933256967736
236,0.5051102,0.49068535060141094
237,0.5069915,0.4833264030541248
238,0.50943375,0.48170777136319487
239,0.51122,0.48173643686003376
240,0.51144814,0.48078907225823386
241,0.5103516,0.4798970340699119
242,0.50865775,0.4806028467577953
243,0.50700384,0.47053384042084956
244,0.50533867,0.464632222677856
245,0.50305325,0.4685873262287893
246,0.5002308,0.4688892160066799
247,0.49746975,0.46903040527199236
248,0.49533024,0.46993586746571026
249,0.49399015,0.47196190335424404
250,0.4934498,0.471880450578846
251,0.49365368,0.47558577675511515
252,0.49484167,0.475164955234049
253,0.49635735,0.4774386837338406
254,0.4975108,0.47462305038706154
255,0.49848518,0.4731902432805303
256,0.4990814,0.47413446737335196
257,0.49896875,0.4736055922976544
258,0.49841067,0.4757726103115473
259,0.49788454,0.4723370271287187
260,0.497682,0.47259601889036185
261,0.49760312,0.4763693738366336
262,0.4974933,0.47497939792700994
263,0.49779403,0.4749052952790066
264,0.49823937,0.4741199675765836
265,0.4983549,0.4722391367956932
266,0.4981232,0.47115973717815385
267,0.49751082,0.47025452889792796
268,0.49665186,0.47341749585569726
269,0.4957639,0.47296967263935785
270,0.49533358,0.4714636315362427
271,0.49534905,0.4722779588322038
272,0.49538773,0.473412945458647
273,0.4953319,0.4728330939085018
274,0.49537274,0.47594547194399583
275,0.49562892,0.474418984122856
276,0.49639586,0.47435851262020223
277,0.49712288,0.47287739513088856
278,0.49741426,0.4728872843932005
279,0.49727058,0.47267239339592393
280,0.49689364,0.47254783546432455
281,0.49645105,0.4723237300800688
282,0.49601886,0.47148026955189015
283,0.49570197,0.4722621894679758
284,0.49541155,0.4738158059411347
285,0.4952007,0.47855396533693295
286,0.49558774,0.4800980266444791
287,0.4972011,0.48077784660912226
288,0.4998155,0.4787246887505031
289,0.50205064,0.48036577173965533
290,0.503577,0.47958485411366925
291,0.50425845,0.48255731245130973
292,0.50439155,0.4829903685935205
293,0.50481236,0.4819783228706497
294,0.50554174,0.48275650090369815
295,0.5060354,0.4824548784031676
296,0.5062158,0.4831655689028672
297,0.5062481,0.48181381365569476
298,0.50635123,0.47984651864891015
299,0.5063507,0.4794550909554879
300,0.50604415,0.4787077834574959
301,0.5053287,0.47703342443704877
302,0.5042425,0.47708601125758865
303,0.50305754,0.47022172728394696
304,0.5018036,0.4696487514438824
305,0.50006396,0.46712705637353935
306,0.4979296,0.46691690954939913
307,0.4956992,0.4724824928317882
308,0.4941032,0.4710088591085485
309,0.49374992,0.4723443772561132
310,0.49395937,0.47072561192650386
311,0.49419558,0.46995772407180747
312,0.4942715,0.46836247914986007
313,0.4940284,0.46837997913499285
314,0.49345028,0.4701245051443207
315,0.492758,0.47442346101863253
316,0.49268013,0.47428708274579645
317,0.49390715,0.4740137248260642
318,0.4956623,0.4735826732640519
319,0.49687713,0.47259775619320077
320,0.49729994,0.4712078404209833
321,0.49702093,0.4702027505914014
322,0.49619538,0.46555118906017723
323,0.49500498,0.4675758083787044
324,0.49352443,0.4676192476316051
325,0.49216127,0.4682756808272662
326,0.49121508,0.46897294063963624
327,0.490817,0.4686916980377899
328,0.4908481,0.46796309995498386
329,0.49092102,0.4664829847557689
330,0.49077713,0.4681616870333126
331,0.4905236,0.46774560300344914
332,0.49045536,0.4697156376031716
333,0.4904371,0.46906314674856764
334,0.49080765,0.471725229252144
335,0.49221766,0.4696626431846579
336,0.4940471,0.4700969688943276
337,0.49515033,0.47127807422920387
338,0.49517027,0.4706617994568524
339,0.4947946,0.46989397842149583
340,0.49430045,0.46863035788371665
341,0.49370667,0.46975065093730495
342,0.4930892,0.4710732061329196
343,0.49269566,0.4712135935661529
344,0.49305254,0.47093181640958715
345,0.4935023,0.4714731198825156
346,0.49365255,0.4715051263463511
347,0.49363318,0.4721540690940039
348,0.49369973,0.4700580199010712
349,0.49405134,0.46999888478521623
350,0.49423444,0.4704330100368662
351,0.49395582,0.4696025792799775
352,0.49347064,0.4712816156542209
353,0.49302354,0.471287094840097
354,0.49287415,0.4715789550350612
355,0.49299338,0.4716564654694023
356,0.49329352,0.4724907784299418
357,0.49371722,0.4729720113162562
358,0.49422863,0.4730896801739065
359,0.4947457,0.47416126192867203
360,0.49529085,0.4807749666955706
361,0.4963217,0.4823003252698649
362,0.49882337,0.48325864824341636
