,open,close,high,low,volume,money
2011-03-24 10:00:00,19228.337,19042.562,19563.4559,18953.995,38570.0,18538881500.0
2011-03-24 11:15:00,19047.88,18941.915,19081.815,18838.733,18064.0,8568532250.0
2011-03-24 14:15:00,18937.008,18937.818,19031.077,18854.58,11228.0,5318654500.0
2011-03-25 09:15:00,18937.818,19062.08,19135.932,18912.682,12184.0,5789485500.0
2011-03-25 10:15:00,19062.08,19051.572,19091.196,18972.327,6586.0,3134008750.0
2011-03-25 11:30:00,19051.572,18947.455,19066.353,18912.761,5408.0,2564505500.0
2011-03-25 14:30:00,18962.235,18912.579,18986.818,18887.497,3848.0,1821457250.0
2011-03-28 09:30:00,18912.579,18942.715,19036.863,18862.683,7086.0,3356960250.0
2011-03-28 10:45:00,18942.339,18748.946,18971.959,18714.389,6176.0,2906960750.0
2011-03-28 13:45:00,18744.0089,18568.675,18777.018,18504.247,4336.0,2022602750.0
2011-03-28 14:45:00,18573.611,18617.703,18662.217,18568.675,2184.0,1016286250.0
2011-03-29 09:45:00,18607.83,18632.13,18721.877,18488.949,4462.0,2076405750.0
2011-03-29 11:00:00,18632.214,18631.8839,18676.315,18567.657,2282.0,1062520500.0
2011-03-29 14:00:00,18651.627,18652.217,18715.805,18626.943,2468.0,1152271250.0
2011-03-29 15:00:00,18645.28,18677.042,18691.711,18602.8489,2218.0,1034443250.0
2011-03-30 10:00:00,18800.469,18742.0269,18825.119,18722.501,3110.0,1458956500.0
2011-03-30 11:15:00,18742.0269,18737.097,18751.887,18697.658,1566.0,732968500.0
2011-03-30 14:15:00,18737.097,18772.092,18831.257,18722.307,2094.0,983075250.0
2011-03-31 09:15:00,18772.092,18693.72,18801.672,18649.375,1888.0,884523000.0
2011-03-31 10:15:00,18683.866,18668.035,18703.665,18659.229,736.0,343811750.0
2011-03-31 11:30:00,18663.108,18668.035,18682.817,18653.253,526.0,245426250.0
2011-03-31 14:30:00,18658.041,18638.1339,18658.041,18583.934,914.0,425293750.0
2011-04-01 09:30:00,18638.1339,18701.4919,18779.112,18612.804,988.0,461683000.0
2011-04-01 10:45:00,18691.79,18667.534,18711.195,18662.683,474.0,221454500.0
2011-04-01 13:45:00,18667.534,18619.022,18677.236,18575.361,562.0,261748500.0
2011-04-01 14:45:00,18623.873,18623.9739,18653.0809,18604.569,494.0,230085500.0
2011-04-06 09:45:00,18623.9739,18888.145,18942.085,18614.272,3290.0,1546526500.0
2011-04-06 11:00:00,18888.145,18887.428,18912.663,18844.012,916.0,432201250.0
2011-04-06 14:00:00,18887.428,18922.311,18927.294,18867.8139,850.0,401603000.0
2011-04-06 15:00:00,18917.407,19222.6709,19359.572,18907.6,10928.0,5240586250.0
2011-04-07 10:00:00,19203.978,19138.368,19296.287,19059.127,5042.0,2417001750.0
2011-04-07 11:15:00,19138.18,19127.6529,19152.093,19040.4199,2562.0,1222823500.0
